Month,Metric,Region,Product Category,Customer Segment,Marketing Channel,product_seasonality,customer_segment,Value
2024-11,Product Affinity Score,South,Non-Alcoholic,Low-Value,SMS,Fall,Mid Value,127.35
2024-11,Product Affinity Score,South,Non-Alcoholic,Low-Value,Direct Mail,Fall,Low Value,86.11
2024-11,Product Affinity Score,East,Beer,High-Value,Email,Spring,Mid Value,115.39
2024-11,Product Affinity Score,East,Beer,High-Value,Social Media,Fall,Mid Value,120.5
2024-11,Product Affinity Score,East,Beer,High-Value,SMS,Winter,High Value,85.56
2024-11,Product Affinity Score,East,Beer,High-Value,Direct Mail,Fall,High Value,76.06
2024-11,Product Affinity Score,East,Beer,Medium-Value,Email,Spring,High Value,63.89
2024-11,Product Affinity Score,East,Beer,Medium-Value,Social Media,Summer,Mid Value,99.34
2024-11,Product Affinity Score,East,Beer,Medium-Value,SMS,Fall,High Value,144.65
2024-11,Product Affinity Score,East,Beer,Medium-Value,Direct Mail,Spring,Mid Value,123.09
2024-11,Product Affinity Score,East,Beer,Low-Value,Email,Winter,Low Value,110.38
2024-11,Product Affinity Score,East,Beer,Low-Value,Social Media,Summer,Mid Value,148.25
2024-11,Product Affinity Score,East,Beer,Low-Value,SMS,Spring,Low Value,107.58
2024-11,Product Affinity Score,East,Beer,Low-Value,Direct Mail,Winter,High Value,143.48
2024-11,Product Affinity Score,East,Wine,High-Value,Email,Fall,Mid Value,59.83
2024-11,Product Affinity Score,East,Wine,High-Value,Social Media,Spring,Low Value,124.47
2024-11,Product Affinity Score,East,Wine,High-Value,SMS,Fall,High Value,112.86
2024-11,Product Affinity Score,East,Wine,High-Value,Direct Mail,Winter,Mid Value,81.65
2024-11,Product Affinity Score,East,Wine,Medium-Value,Email,Winter,High Value,60.66
2024-11,Product Affinity Score,East,Wine,Medium-Value,Social Media,Fall,High Value,56.22
2024-11,Product Affinity Score,East,Wine,Medium-Value,SMS,Summer,High Value,93.2
2024-11,Product Affinity Score,East,Wine,Medium-Value,Direct Mail,Spring,High Value,120.66
2024-11,Product Affinity Score,East,Wine,Low-Value,Email,Winter,Low Value,128.48
2024-11,Product Affinity Score,East,Wine,Low-Value,Social Media,Summer,Low Value,60.24
2024-11,Product Affinity Score,East,Wine,Low-Value,SMS,Winter,Low Value,86.28
2024-11,Product Affinity Score,East,Wine,Low-Value,Direct Mail,Winter,Low Value,134.25
2024-11,Product Affinity Score,East,Spirits,High-Value,Email,Fall,Mid Value,71.82
2024-11,Product Affinity Score,East,Spirits,High-Value,Social Media,Winter,Low Value,140.21
2024-11,Product Affinity Score,East,Spirits,High-Value,SMS,Summer,Mid Value,85.48
2024-11,Product Affinity Score,East,Spirits,High-Value,Direct Mail,Spring,Low Value,123.34
2024-11,Product Affinity Score,East,Spirits,Medium-Value,Email,Fall,Low Value,109.33
2024-11,Product Affinity Score,East,Spirits,Medium-Value,Social Media,Fall,Low Value,76.21
2024-11,Product Affinity Score,East,Spirits,Medium-Value,SMS,Fall,High Value,145.02
2024-11,Product Affinity Score,East,Spirits,Medium-Value,Direct Mail,Summer,High Value,125.42
2024-11,Product Affinity Score,East,Spirits,Low-Value,Email,Summer,Low Value,123.76
2024-11,Product Affinity Score,East,Spirits,Low-Value,Social Media,Winter,Low Value,74.72
2024-11,Product Affinity Score,East,Spirits,Low-Value,SMS,Spring,High Value,131.21
2024-11,Product Affinity Score,East,Spirits,Low-Value,Direct Mail,Winter,Low Value,66.77
2024-11,Product Affinity Score,East,Non-Alcoholic,High-Value,Email,Winter,Low Value,107.54
2024-11,Product Affinity Score,East,Non-Alcoholic,High-Value,Social Media,Spring,High Value,132.3
2024-11,Product Affinity Score,East,Non-Alcoholic,High-Value,SMS,Spring,Mid Value,103.66
2024-11,Product Affinity Score,East,Non-Alcoholic,High-Value,Direct Mail,Fall,Low Value,66.31
2024-11,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Email,Summer,Low Value,96.35
2024-11,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Social Media,Spring,Mid Value,145.28
2024-11,Product Affinity Score,East,Non-Alcoholic,Medium-Value,SMS,Winter,High Value,110.58
2024-11,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Direct Mail,Winter,High Value,149.65
2024-11,Product Affinity Score,East,Non-Alcoholic,Low-Value,Email,Spring,High Value,137.72
2024-11,Product Affinity Score,East,Non-Alcoholic,Low-Value,Social Media,Winter,Mid Value,100.21
2024-11,Product Affinity Score,East,Non-Alcoholic,Low-Value,SMS,Spring,Mid Value,69.41
2024-11,Product Affinity Score,East,Non-Alcoholic,Low-Value,Direct Mail,Fall,Low Value,140.3
2024-11,Product Affinity Score,West,Beer,High-Value,Email,Fall,High Value,58.63
2024-11,Product Affinity Score,West,Beer,High-Value,Social Media,Summer,High Value,77.32
2024-11,Product Affinity Score,West,Beer,High-Value,SMS,Fall,Mid Value,119.58
2024-11,Product Affinity Score,West,Beer,High-Value,Direct Mail,Fall,Mid Value,131.51
2024-11,Product Affinity Score,West,Beer,Medium-Value,Email,Winter,Low Value,136.9
2024-11,Product Affinity Score,West,Beer,Medium-Value,Social Media,Spring,Mid Value,238.61
2024-11,Product Affinity Score,West,Beer,Medium-Value,SMS,Summer,Mid Value,59
2024-11,Product Affinity Score,West,Beer,Medium-Value,Direct Mail,Spring,Mid Value,139
2024-11,Product Affinity Score,West,Beer,Low-Value,Email,Fall,High Value,134.97
2024-11,Product Affinity Score,West,Beer,Low-Value,Social Media,Winter,Mid Value,83.96
2024-11,Product Affinity Score,West,Beer,Low-Value,SMS,Summer,High Value,92.58
2024-11,Product Affinity Score,West,Beer,Low-Value,Direct Mail,Winter,Mid Value,73.66
2024-11,Product Affinity Score,West,Wine,High-Value,Email,Fall,Low Value,107.46
2024-11,Product Affinity Score,West,Wine,High-Value,Social Media,Summer,High Value,58.95
2024-11,Product Affinity Score,West,Wine,High-Value,SMS,Winter,Mid Value,140.1
2024-11,Product Affinity Score,West,Wine,High-Value,Direct Mail,Fall,Low Value,54.68
2024-11,Product Affinity Score,West,Wine,Medium-Value,Email,Winter,Low Value,94.33
2024-11,Product Affinity Score,West,Wine,Medium-Value,Social Media,Winter,High Value,123
2024-11,Product Affinity Score,West,Wine,Medium-Value,SMS,Fall,Low Value,84.66
2024-11,Product Affinity Score,West,Wine,Medium-Value,Direct Mail,Fall,Low Value,98.21
2024-11,Product Affinity Score,West,Wine,Low-Value,Email,Winter,High Value,146.12
2024-11,Product Affinity Score,West,Wine,Low-Value,Social Media,Fall,Low Value,120.96
2024-11,Product Affinity Score,West,Wine,Low-Value,SMS,Fall,Mid Value,149.6
2024-11,Product Affinity Score,West,Wine,Low-Value,Direct Mail,Spring,Low Value,81.98
2024-11,Product Affinity Score,West,Spirits,High-Value,Email,Fall,Low Value,139.96
2024-11,Product Affinity Score,West,Spirits,High-Value,Social Media,Summer,Low Value,147.22
2024-11,Product Affinity Score,West,Spirits,High-Value,SMS,Fall,High Value,74.17
2024-11,Product Affinity Score,West,Spirits,High-Value,Direct Mail,Summer,Mid Value,81.98
2024-11,Product Affinity Score,West,Spirits,Medium-Value,Email,Summer,Mid Value,117.3
2024-11,Product Affinity Score,West,Spirits,Medium-Value,Social Media,Spring,Low Value,88.54
2024-11,Product Affinity Score,West,Spirits,Medium-Value,SMS,Winter,High Value,52.21
2024-11,Product Affinity Score,West,Spirits,Medium-Value,Direct Mail,Spring,Low Value,60.75
2024-11,Product Affinity Score,West,Spirits,Low-Value,Email,Fall,Mid Value,61.25
2024-11,Product Affinity Score,West,Spirits,Low-Value,Social Media,Summer,Low Value,88.57
2024-11,Product Affinity Score,West,Spirits,Low-Value,SMS,Winter,Low Value,131.27
2024-11,Product Affinity Score,West,Spirits,Low-Value,Direct Mail,Summer,Mid Value,73.58
2024-11,Product Affinity Score,West,Non-Alcoholic,High-Value,Email,Spring,Low Value,54.53
2024-11,Product Affinity Score,West,Non-Alcoholic,High-Value,Social Media,Summer,High Value,125.2
2024-11,Product Affinity Score,West,Non-Alcoholic,High-Value,SMS,Spring,Mid Value,78.93
2024-11,Product Affinity Score,West,Non-Alcoholic,High-Value,Direct Mail,Summer,Low Value,135.81
2024-11,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Email,Winter,Low Value,69.57
2024-11,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Social Media,Summer,Mid Value,319.53
2024-11,Product Affinity Score,West,Non-Alcoholic,Medium-Value,SMS,Winter,Low Value,107.25
2024-11,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Direct Mail,Winter,Low Value,124.41
2024-11,Product Affinity Score,West,Non-Alcoholic,Low-Value,Email,Fall,High Value,72.92
2024-11,Product Affinity Score,West,Non-Alcoholic,Low-Value,Social Media,Winter,Low Value,141.29
2024-11,Product Affinity Score,West,Non-Alcoholic,Low-Value,SMS,Spring,Mid Value,93.8
2024-11,Product Affinity Score,West,Non-Alcoholic,Low-Value,Direct Mail,Spring,Low Value,124.56
2024-11,Customer Engagement Score,North,Beer,High-Value,Email,Winter,Mid Value,141.99
2024-11,Customer Engagement Score,North,Beer,High-Value,Social Media,Summer,Low Value,79.34
2024-11,Customer Engagement Score,North,Beer,High-Value,SMS,Winter,High Value,91.57
2024-11,Customer Engagement Score,North,Beer,High-Value,Direct Mail,Spring,Low Value,92
2024-11,Customer Engagement Score,North,Beer,Medium-Value,Email,Winter,Low Value,96.94
2024-11,Customer Engagement Score,North,Beer,Medium-Value,Social Media,Spring,Mid Value,129.93
2024-11,Customer Engagement Score,North,Beer,Medium-Value,SMS,Summer,High Value,66.52
2024-11,Customer Engagement Score,North,Beer,Medium-Value,Direct Mail,Summer,Mid Value,128.63
2024-11,Customer Engagement Score,North,Beer,Low-Value,Email,Fall,High Value,119.65
2024-11,Customer Engagement Score,North,Beer,Low-Value,Social Media,Fall,Low Value,74.12
2024-11,Customer Engagement Score,North,Beer,Low-Value,SMS,Winter,Mid Value,58.42
2024-11,Customer Engagement Score,North,Beer,Low-Value,Direct Mail,Spring,High Value,70.89
2024-11,Customer Engagement Score,North,Wine,High-Value,Email,Spring,High Value,100.29
2024-11,Customer Engagement Score,North,Wine,High-Value,Social Media,Fall,Mid Value,120.69
2024-11,Customer Engagement Score,North,Wine,High-Value,SMS,Summer,Low Value,122.78
2024-11,Customer Engagement Score,North,Wine,High-Value,Direct Mail,Winter,Low Value,113.17
2024-11,Customer Engagement Score,North,Wine,Medium-Value,Email,Fall,High Value,92.16
2024-11,Customer Engagement Score,North,Wine,Medium-Value,Social Media,Summer,Low Value,144.72
2024-11,Customer Engagement Score,North,Wine,Medium-Value,SMS,Winter,High Value,140.58
2024-11,Customer Engagement Score,North,Wine,Medium-Value,Direct Mail,Summer,Low Value,80.84
2024-11,Customer Engagement Score,North,Wine,Low-Value,Email,Winter,High Value,112.64
2024-11,Customer Engagement Score,North,Wine,Low-Value,Social Media,Spring,Low Value,138.23
2024-11,Customer Engagement Score,North,Wine,Low-Value,SMS,Winter,High Value,115.21
2024-11,Customer Engagement Score,North,Wine,Low-Value,Direct Mail,Summer,Mid Value,143.3
2024-11,Customer Engagement Score,North,Spirits,High-Value,Email,Spring,High Value,99.93
2024-11,Customer Engagement Score,North,Spirits,High-Value,Social Media,Summer,Low Value,106.69
2024-11,Customer Engagement Score,North,Spirits,High-Value,SMS,Spring,Low Value,83.1
2024-11,Customer Engagement Score,North,Spirits,High-Value,Direct Mail,Summer,High Value,57.81
2024-11,Customer Engagement Score,North,Spirits,Medium-Value,Email,Spring,Low Value,119.58
2024-11,Customer Engagement Score,North,Spirits,Medium-Value,Social Media,Spring,Mid Value,146.31
2024-11,Customer Engagement Score,North,Spirits,Medium-Value,SMS,Fall,High Value,110.66
2024-11,Customer Engagement Score,North,Spirits,Medium-Value,Direct Mail,Winter,Mid Value,119.53
2024-11,Customer Engagement Score,North,Spirits,Low-Value,Email,Winter,Low Value,78.47
2024-11,Customer Engagement Score,North,Spirits,Low-Value,Social Media,Spring,Low Value,188.95
2024-11,Customer Engagement Score,North,Spirits,Low-Value,SMS,Winter,Low Value,81.03
2024-11,Customer Engagement Score,North,Spirits,Low-Value,Direct Mail,Spring,Mid Value,57.48
2024-11,Customer Engagement Score,North,Non-Alcoholic,High-Value,Email,Summer,Low Value,67.8
2024-11,Customer Engagement Score,North,Non-Alcoholic,High-Value,Social Media,Summer,Low Value,82.17
2024-11,Customer Engagement Score,North,Non-Alcoholic,High-Value,SMS,Winter,High Value,67.38
2024-11,Customer Engagement Score,North,Non-Alcoholic,High-Value,Direct Mail,Fall,Mid Value,118.8
2024-11,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Email,Spring,High Value,110.11
2024-11,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Social Media,Summer,High Value,72.85
2024-11,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,SMS,Summer,Low Value,138.4
2024-11,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Direct Mail,Fall,High Value,55.59
2024-11,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Email,Fall,Mid Value,113.3
2024-11,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Social Media,Fall,High Value,69.02
2024-11,Customer Engagement Score,North,Non-Alcoholic,Low-Value,SMS,Summer,Low Value,111.36
2024-11,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Direct Mail,Summer,Mid Value,80.07
2024-11,Customer Engagement Score,South,Beer,High-Value,Email,Spring,Low Value,144.57
2024-11,Customer Engagement Score,South,Beer,High-Value,Social Media,Fall,Low Value,128.29
2024-11,Customer Engagement Score,South,Beer,High-Value,SMS,Summer,Low Value,77.23
2024-11,Customer Engagement Score,South,Beer,High-Value,Direct Mail,Summer,Mid Value,130.71
2024-11,Customer Engagement Score,South,Beer,Medium-Value,Email,Fall,Mid Value,134.67
2024-11,Customer Engagement Score,South,Beer,Medium-Value,Social Media,Spring,Mid Value,94.36
2024-11,Customer Engagement Score,South,Beer,Medium-Value,SMS,Spring,Mid Value,88.44
2024-11,Customer Engagement Score,South,Beer,Medium-Value,Direct Mail,Winter,Low Value,248.88
2024-11,Customer Engagement Score,South,Beer,Low-Value,Email,Spring,Low Value,68.47
2024-11,Customer Engagement Score,South,Beer,Low-Value,Social Media,Summer,High Value,116.95
2024-11,Customer Engagement Score,South,Beer,Low-Value,SMS,Spring,Mid Value,147.23
2024-11,Customer Engagement Score,South,Beer,Low-Value,Direct Mail,Summer,Low Value,73.43
2024-11,Customer Engagement Score,South,Wine,High-Value,Email,Spring,Low Value,72.29
2024-11,Customer Engagement Score,South,Wine,High-Value,Social Media,Winter,Low Value,54.04
2024-11,Customer Engagement Score,South,Wine,High-Value,SMS,Winter,High Value,110.81
2024-11,Customer Engagement Score,South,Wine,High-Value,Direct Mail,Winter,High Value,116.53
2024-11,Customer Engagement Score,South,Wine,Medium-Value,Email,Summer,Mid Value,130.59
2024-11,Customer Engagement Score,South,Wine,Medium-Value,Social Media,Winter,Mid Value,60.55
2024-11,Customer Engagement Score,South,Wine,Medium-Value,SMS,Summer,Mid Value,145.31
2024-11,Customer Engagement Score,South,Wine,Medium-Value,Direct Mail,Fall,Low Value,89.14
2024-11,Customer Engagement Score,South,Wine,Low-Value,Email,Spring,Mid Value,64.65
2024-11,Customer Engagement Score,South,Wine,Low-Value,Social Media,Spring,Mid Value,78.41
2024-11,Customer Engagement Score,South,Wine,Low-Value,SMS,Spring,Mid Value,117.1
2024-11,Customer Engagement Score,South,Wine,Low-Value,Direct Mail,Summer,Mid Value,69.21
2024-11,Customer Engagement Score,South,Spirits,High-Value,Email,Fall,Low Value,54.73
2024-11,Customer Engagement Score,South,Spirits,High-Value,Social Media,Fall,Low Value,84.54
2024-11,Customer Engagement Score,South,Spirits,High-Value,SMS,Fall,Mid Value,86.64
2024-11,Customer Engagement Score,South,Spirits,High-Value,Direct Mail,Winter,High Value,93.94
2024-11,Customer Engagement Score,South,Spirits,Medium-Value,Email,Spring,Low Value,147.63
2024-11,Customer Engagement Score,South,Spirits,Medium-Value,Social Media,Winter,High Value,136.23
2024-11,Customer Engagement Score,South,Spirits,Medium-Value,SMS,Summer,Mid Value,131.73
2024-11,Customer Engagement Score,South,Spirits,Medium-Value,Direct Mail,Winter,Low Value,92.39
2024-11,Customer Engagement Score,South,Spirits,Low-Value,Email,Summer,Mid Value,57
2024-11,Customer Engagement Score,South,Spirits,Low-Value,Social Media,Spring,High Value,149.03
2024-11,Customer Engagement Score,South,Spirits,Low-Value,SMS,Spring,Low Value,82.73
2024-11,Customer Engagement Score,South,Spirits,Low-Value,Direct Mail,Winter,High Value,126.9
2024-11,Customer Engagement Score,South,Non-Alcoholic,High-Value,Email,Fall,High Value,51.43
2024-11,Customer Engagement Score,South,Non-Alcoholic,High-Value,Social Media,Spring,High Value,137.73
2024-11,Customer Engagement Score,South,Non-Alcoholic,High-Value,SMS,Winter,Low Value,79.52
2024-11,Customer Engagement Score,South,Non-Alcoholic,High-Value,Direct Mail,Fall,Mid Value,129.29
2024-11,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Email,Winter,Mid Value,127.91
2024-11,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Social Media,Winter,High Value,74.27
2024-11,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,SMS,Spring,High Value,73.35
2024-11,Customer Engagement Score,South,Non-Alcoholic,Medium-Value,Direct Mail,Winter,High Value,88.7
2024-11,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Email,Winter,High Value,88.16
2024-11,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Social Media,Summer,Mid Value,83.33
2024-11,Customer Engagement Score,South,Non-Alcoholic,Low-Value,SMS,Summer,Mid Value,111.55
2024-11,Customer Engagement Score,South,Non-Alcoholic,Low-Value,Direct Mail,Spring,High Value,144.82
2024-11,Customer Engagement Score,East,Beer,High-Value,Email,Spring,High Value,100.78
2024-11,Customer Engagement Score,East,Beer,High-Value,Social Media,Winter,Mid Value,136.58
2024-11,Customer Engagement Score,East,Beer,High-Value,SMS,Winter,Low Value,142.73
2024-11,Customer Engagement Score,East,Beer,High-Value,Direct Mail,Winter,Low Value,61.32
2024-11,Customer Engagement Score,East,Beer,Medium-Value,Email,Fall,Mid Value,85.41
2024-11,Customer Engagement Score,East,Beer,Medium-Value,Social Media,Spring,Low Value,82.81
2024-11,Customer Engagement Score,East,Beer,Medium-Value,SMS,Summer,Mid Value,132.26
2024-11,Customer Engagement Score,East,Beer,Medium-Value,Direct Mail,Summer,High Value,149.73
2024-11,Customer Engagement Score,East,Beer,Low-Value,Email,Winter,High Value,77.37
2024-11,Customer Engagement Score,East,Beer,Low-Value,Social Media,Fall,Low Value,83.59
2024-11,Customer Engagement Score,East,Beer,Low-Value,SMS,Spring,High Value,52.73
2024-11,Customer Engagement Score,East,Beer,Low-Value,Direct Mail,Winter,High Value,140.49
